Po Name,Zip,latitude,Pop2001,Area,zip2,State,longitude,Sumblkpop
ELDRED,62027,39.2905,743,67.21722,62027,IL,-90.5385,767
ELSAH,62028,38.968,2195,20.52612,62028,IL,-90.3315,2205
FIDELITY,62030,39.1334,597,33.44397,62030,IL,-90.1994,592
FIELDON,62031,39.1207,1288,96.56167,62031,IL,-90.5386,1292
FILLMORE,62032,39.108,780,50.52899,62032,IL,-89.2991,786
GILLESPIE,62033,39.1366,6136,59.61381,62033,IL,-89.8537,5922
GLEN CARBON,62034,38.7571,11820,12.67518,62034,IL,-89.9601,11574
GODFREY,62035,38.9631,14609,34.12912,62035,IL,-90.2257,14415
GOLDEN EAGLE,62036,38.8967,248,12.69591,62036,IL,-90.5747,249
GRAFTON,62037,39.0204,1992,58.663,62037,IL,-90.4443,1988
GRANITE CITY,62040,38.7246,45865,59.75809,62040,IL,-90.1067,46115
GREENFIELD,62044,39.3696,1724,53.35679,62044,IL,-90.2066,1733
HAMBURG,62045,39.2166,392,17.47182,62045,IL,-90.6898,393
HARDIN,62047,39.1206,1133,14.37413,62047,IL,-90.6222,1133
HARTFORD,62048,38.8297,1509,4.18635,62048,IL,-90.0877,1431
HILLSBORO,62049,39.1293,6849,89.84143,62049,IL,-89.482,6998
HILLVIEW,62050,39.4761,628,47.59164,62050,IL,-90.5242,644
IRVING,62051,39.2215,2905,30.41332,62051,IL,-89.4123,2909
JERSEYVILLE,62052,39.1259,11155,101.73936,62052,IL,-90.3461,11240
KAMPSVILLE,62053,39.3239,542,23.81614,62053,IL,-90.6482,545
KANE,62054,39.2173,1051,48.70413,62054,IL,-90.3824,1059
LITCHFIELD,62056,39.1897,8949,123.16439,62056,IL,-89.6883,9008
MADISON,62060,38.6786,5747,3.03129,62060,IL,-90.1501,5807
MARINE,62061,38.7952,1211,21.15038,62061,IL,-89.7858,1294
MARYVILLE,62062,38.7256,4679,5.19009,62062,IL,-89.9615,4509
MEDORA,62063,39.2,1252,49.30662,62063,IL,-90.1573,1248
MICHAEL,62065,39.2287,323,24.08524,62065,IL,-90.6307,325
MORO,62067,38.9273,2551,20.0833,62067,IL,-89.9949,2493
MOUNT OLIVE,62069,39.0899,3801,35.72173,62069,IL,-89.745,3789
MOZIER,62070,39.2938,234,19.71519,62070,IL,-90.7172,236
NEW DOUGLAS,62074,38.9588,1728,42.87626,62074,IL,-89.6887,1725
NOKOMIS,62075,39.3129,3752,120.39466,62075,IL,-89.2918,3805
PIASA,62079,39.1204,258,7.57648,62079,IL,-90.1233,195
RAMSEY,62080,39.1069,3057,136.90065,62080,IL,-89.1067,3033
ROCKBRIDGE,62081,39.2863,702,64.98891,62081,IL,-90.2718,706
ROODHOUSE,62082,39.4918,3103,88.86145,62082,IL,-90.2993,3125
ROSAMOND,62083,39.3647,175,12.88133,62083,IL,-89.1949,175
ROXANA,62084,38.85,1427,0.37183,62084,IL,-90.078,1433
SORENTO,62086,38.9784,1748,44.58687,62086,IL,-89.5773,1655
SOUTH ROXANA,62087,38.8245,1892,1.27055,62087,IL,-90.059,1896
STAUNTON,62088,39.0134,6509,39.98815,62088,IL,-89.7981,6818
VENICE,62090,38.6687,1561,1.28928,62090,IL,-90.1671,1589
WALSHVILLE,62091,39.0531,385,39.87437,62091,IL,-89.625,388
WHITE HALL,62092,39.4043,3580,117.78023,62092,IL,-90.4215,3611
WITT,62094,39.2291,1318,46.35966,62094,IL,-89.3213,1326
WOOD RIVER,62095,38.8579,10527,6.37655,62095,IL,-90.0884,10519
WORDEN,62097,38.9379,2581,41.16771,62097,IL,-89.8603,2593
EAST SAINT LOUIS,62201,38.6386,9135,13.7613,62201,IL,-90.1369,9154
EAST SAINT LOUIS,62203,38.6024,9975,5.8938,62203,IL,-90.0759,10278
EAST SAINT LOUIS,62204,38.6306,10478,4.66077,62204,IL,-90.0966,10717
EAST SAINT LOUIS,62205,38.603,9963,6.60334,62205,IL,-90.1152,10202
EAST SAINT LOUIS,62206,38.5679,18160,14.41637,62206,IL,-90.1658,18329
EAST SAINT LOUIS,62207,38.5842,9701,6.00336,62207,IL,-90.1273,9890
FAIRVIEW HEIGHTS,62208,38.5955,14551,13.30843,62208,IL,-90.0078,14699
ADDIEVILLE,62214,38.3744,1276,61.18843,62214,IL,-89.6089,1287
ALBERS,62215,38.5067,1033,12.81583,62215,IL,-89.6019,997
BALDWIN,62217,38.178,4103,36.41089,62217,IL,-89.8331,4118
BARTELSO,62218,38.5212,1518,50.76657,62218,IL,-89.4792,1518
BELLEVILLE,62220,38.4706,18970,29.43049,62220,IL,-89.9855,18522
BELLEVILLE,62221,38.5115,22595,34.59322,62221,IL,-89.8983,22553
BELLEVILLE,62223,38.5366,17252,24.16388,62223,IL,-90.0599,17231
SCOTT AIR FORCE BASE,62225,38.5391,5756,6.62988,62225,IL,-89.8545,5684
BELLEVILLE,62226,38.5332,27847,14.97983,62226,IL,-90.0029,28628
BREESE,62230,38.641,5963,57.81209,62230,IL,-89.5294,5988
CARLYLE,62231,38.6435,7861,179.20202,62231,IL,-89.3566,7951
CASEYVILLE,62232,38.635,7103,13.15122,62232,IL,-90.0105,7025
CHESTER,62233,37.9407,6606,79.37372,62233,IL,-89.7794,6641
COLLINSVILLE,62234,38.6854,32273,36.10237,62234,IL,-89.9798,32517
COLUMBIA,62236,38.4303,10604,57.68872,62236,IL,-90.2178,10275
COULTERVILLE,62237,38.1874,2902,98.18908,62237,IL,-89.5716,2909
CUTLER,62238,38.052,802,35.93188,62238,IL,-89.5427,818
DUPO,62239,38.5274,4646,7.21863,62239,IL,-90.1822,4764
EAST CARONDELET,62240,38.5177,2112,18.00688,62240,IL,-90.2109,1997
ELLIS GROVE,62241,38.0117,1114,35.65458,62241,IL,-89.8901,1116
EVANSVILLE,62242,38.0973,1609,55.44787,62242,IL,-89.9308,1620
FREEBURG,62243,38.4195,5731,56.20335,62243,IL,-89.8933,5440
FULTS,62244,38.1894,1131,51.68074,62244,IL,-90.201,1115
GERMANTOWN,62245,38.5633,2059,21.32685,62245,IL,-89.5796,2091
GREENVILLE,62246,38.8896,10107,146.96297,62246,IL,-89.4247,10098
HECKER,62248,38.2891,55,3.29603,62248,IL,-89.9564,54
HIGHLAND,62249,38.7508,13976,92.84365,62249,IL,-89.6675,13702
KEYESPORT,62253,38.7793,750,30.41692,62253,IL,-89.3045,745
LEBANON,62254,38.613,6164,38.42381,62254,IL,-89.8225,5794
LENZBURG,62255,38.3132,1241,33.11229,62255,IL,-89.7696,1247
MARISSA,62257,38.2898,3705,73.86973,62257,IL,-89.7337,3737
MASCOUTAH,62258,38.47,7245,71.0627,62258,IL,-89.7702,7287
MILLSTADT,62260,38.4575,6279,52.3721,62260,IL,-90.1004,6268
MODOC,62261,38.0206,193,24.81138,62261,IL,-89.9909,195
MULBERRY GROVE,62262,38.9562,2023,77.54564,62262,IL,-89.2452,2078
NASHVILLE,62263,38.3302,5066,146.9293,62263,IL,-89.3992,5154
NEW ATHENS,62264,38.319,3315,73.18921,62264,IL,-89.9093,3330
NEW BADEN,62265,38.502,4541,39.53813,62265,IL,-89.6701,4549
OAKDALE,62268,38.2644,867,53.43491,62268,IL,-89.5173,868
O FALLON,62269,38.6008,25295,31.40841,62269,IL,-89.9177,25141
OKAWVILLE,62271,38.4399,2051,62.16373,62271,IL,-89.524,2022
PERCY,62272,37.9967,1359,29.75207,62272,IL,-89.6249,1362
PINCKNEYVILLE,62274,38.0897,8451,147.73098,62274,IL,-89.4001,8480
POCAHONTAS,62275,38.8195,3596,96.90318,62275,IL,-89.5532,3685
PRAIRIE DU ROCHER,62277,38.0975,1448,74.21058,62277,IL,-90.1069,1445
RED BUD,62278,38.2048,6872,101.28694,62278,IL,-89.996,6831
ROCKWOOD,62280,37.8292,463,49.46123,62280,IL,-89.6548,436
SAINT JACOB,62281,38.7028,1740,36.62511,62281,IL,-89.7848,1722
SHATTUC,62283,38.6713,687,45.69405,62283,IL,-89.1968,692
SMITHBORO,62284,38.8856,708,25.49349,62284,IL,-89.3197,629
SMITHTON,62285,38.3898,2920,12.19764,62285,IL,-90.0089,3064
SPARTA,62286,38.1202,7237,100.814,62286,IL,-89.7158,7237
STEELEVILLE,62288,37.9936,2901,32.70491,62288,IL,-89.6839,2933
TRENTON,62293,38.622,5540,68.57308,62293,IL,-89.6805,5564
TROY,62294,38.7057,12094,27.73496,62294,IL,-89.8786,12020
VALMEYER,62295,38.2825,926,61.23744,62295,IL,-90.3164,941
WALSH,62297,38.0518,406,22.33491,62297,IL,-89.8106,408
WATERLOO,62298,38.309,14307,143.09024,62298,IL,-90.1541,13977
QUINCY,62301,39.923,53197,73.02816,62301,IL,-91.2273,36389
QUINCY,62305,39.9378,0,104.27465,62305,IL,-91.3488,17138
AUGUSTA,62311,40.2339,874,24.93407,62311,IL,-90.9547,871
BARRY,62312,39.7123,2592,149.58563,62312,IL,-91.0028,2618
BASCO,62313,40.3196,373,37.5928,62313,IL,-91.202,378
BAYLIS,62314,39.7835,570,50.30364,62314,IL,-90.8585,577
BOWEN,62316,40.2391,719,40.85572,62316,IL,-91.0576,727
BURNSIDE,62318,40.5202,326,36.99615,62318,IL,-91.1207,333
CAMDEN,62319,40.1484,264,36.88891,62319,IL,-90.7379,270
CAMP POINT,62320,40.0199,2289,75.29401,62320,IL,-91.0883,2275
CARTHAGE,62321,40.4095,4445,173.17255,62321,IL,-91.1104,4448
CHAMBERSBURG,62323,39.7999,197,29.50293,62323,IL,-90.6366,200
CLAYTON,62324,39.9724,1611,113.5948,62324,IL,-90.9331,1615
COATSBURG,62325,40.0773,490,19.28745,62325,IL,-91.1865,489
COLCHESTER,62326,40.4175,2815,80.81887,62326,IL,-90.8155,2712
DALLAS CITY,62330,40.6045,1683,52.0522,62330,IL,-91.1129,1702
ELVASTON,62334,40.3958,149,0.64237,62334,IL,-91.2471,151
FOWLER,62338,39.9912,521,12.71611,62338,IL,-91.2359,525
GOLDEN,62339,40.1434,988,52.02802,62339,IL,-91.0546,991
GRIGGSVILLE,62340,39.7089,1574,53.78571,62340,IL,-90.7172,1587
HAMILTON,62341,40.4219,3580,41.32877,62341,IL,-91.3065,3627
HULL,62343,39.7172,640,49.14141,62343,IL,-91.2593,665
HUNTSVILLE,62344,40.1493,156,37.84152,62344,IL,-90.8543,160
KINDERHOOK,62345,39.6603,362,33.54851,62345,IL,-91.1815,370
LA PRAIRIE,62346,40.1658,199,22.99837,62346,IL,-90.9723,200
LIBERTY,62347,39.8874,1382,70.86022,62347,IL,-91.0353,1388
LIMA,62348,40.1652,569,51.59585,62348,IL,-91.4017,571
LORAINE,62349,40.1525,647,36.52752,62349,IL,-91.2031,652
MENDON,62351,40.0927,1539,36.94705,62351,IL,-91.2944,1545
MILTON,62352,39.5312,538,34.17034,62352,IL,-90.6331,541
MOUNT STERLING,62353,39.9985,5174,120.03036,62353,IL,-90.6918,5182
NAUVOO,62354,40.5204,1560,37.95123,62354,IL,-91.3281,1588
NEBO,62355,39.3987,925,86.07237,62355,IL,-90.7642,936
NEW CANTON,62356,39.6246,671,38.65317,62356,IL,-91.0891,673
NEW SALEM,62357,39.6946,293,25.79677,62357,IL,-90.8564,295
NIOTA,62358,40.5803,640,41.13651,62358,IL,-91.2525,652
PALOMA,62359,40.0512,247,17.36778,62359,IL,-91.2247,246
PAYSON,62360,39.8054,1937,52.09554,62360,IL,-91.2935,1866
PEARL,62361,39.4302,350,32.43525,62361,IL,-90.6494,355
PERRY,62362,39.7966,625,37.34326,62362,IL,-90.7416,636
PITTSFIELD,62363,39.582,6420,177.70689,62363,IL,-90.7766,6457
PLAINVILLE,62365,39.8005,1015,58.75598,62365,IL,-91.1208,1021
PLEASANT HILL,62366,39.4486,1441,65.76285,62366,IL,-90.9041,1456
PLYMOUTH,62367,40.2828,1495,156.55636,62367,IL,-90.8535,1501
ROCKPORT,62370,39.5367,651,61.94525,62370,IL,-91.0124,655
SUTTER,62373,40.2467,261,31.21509,62373,IL,-91.364,308
TENNESSEE,62374,40.4003,112,20.21,62374,IL,-90.9089,280
TIMEWELL,62375,40.0174,530,75.26651,62375,IL,-90.8554,530
URSA,62376,40.0796,1127,58.30346,62376,IL,-91.4045,1131
VERSAILLES,62378,39.8854,1124,74.29707,62378,IL,-90.683,1134
WARSAW,62379,40.3066,2254,87.5351,62379,IL,-91.3786,2292
WEST POINT,62380,40.234,539,56.23962,62380,IL,-91.2271,505
EFFINGHAM,62401,39.111,19668,126.3337,62401,IL,-88.5739,19575
ALLENDALE,62410,38.5254,1051,35.20004,62410,IL,-87.7174,1051
ALTAMONT,62411,39.0866,3971,72.68984,62411,IL,-88.749,3956
ANNAPOLIS,62413,39.1406,335,25.39819,62413,IL,-87.8184,340
BEECHER CITY,62414,39.1768,1910,104.83578,62414,IL,-88.8215,1915
BRIDGEPORT,62417,38.7899,3551,90.95576,62417,IL,-87.8283,3589
BROWNSTOWN,62418,38.9909,2554,122.41707,62418,IL,-88.9478,2533
CALHOUN,62419,38.6227,624,39.3311,62419,IL,-87.9776,630
CASEY,62420,39.2889,5233,147.88795,62420,IL,-87.9809,5237
CLAREMONT,62421,38.7635,1015,67.65814,62421,IL,-87.958,1018
COWDEN,62422,39.2184,1511,49.46946,62422,IL,-88.9039,1518
DENNISON,62423,39.4544,731,21.8233,62423,IL,-87.5795,724
DIETERICH,62424,38.9962,1959,74.21491,62424,IL,-88.4117,1936
DUNDAS,62425,38.8343,551,28.08517,62425,IL,-88.1229,558
EDGEWOOD,62426,38.905,746,21.38446,62426,IL,-88.6684,742
FLAT ROCK,62427,38.8627,2201,102.06417,62427,IL,-87.6683,2223
GREENUP,62428,39.2523,3101,86.73532,62428,IL,-88.1274,3083
HERRICK,62431,39.2379,689,17.37164,62431,IL,-88.9714,687
HIDALGO,62432,39.1351,539,39.02463,62432,IL,-88.1423,555
HUTSONVILLE,62433,39.1098,1041,31.28714,62433,IL,-87.6908,1057
INGRAHAM,62434,38.8082,906,58.04549,62434,IL,-88.3113,916
JEWETT,62436,39.1796,498,17.98073,62436,IL,-88.2457,495
LAKEWOOD,62438,39.3112,407,30.01545,62438,IL,-88.8619,409
LAWRENCEVILLE,62439,38.7506,7382,121.22906,62439,IL,-87.6125,7456
LERNA,62440,39.393,1412,39.7529,62440,IL,-88.256,1388
MARSHALL,62441,39.3917,8334,195.56278,62441,IL,-87.7204,7524
MARTINSVILLE,62442,39.2875,2020,77.96625,62442,IL,-87.8428,2016
MASON,62443,38.961,2115,101.03628,62443,IL,-88.6335,2090
MONTROSE,62445,39.16,1338,65.71842,62445,IL,-88.3349,1286
MOUNT ERIE,62446,38.5338,414,55.41913,62446,IL,-88.2042,419
NEOGA,62447,39.313,3758,71.59011,62447,IL,-88.4643,3696
NEWTON,62448,38.9713,5885,200.84454,62448,IL,-88.1809,5979
OBLONG,62449,39.0139,3290,125.8423,62449,IL,-87.9052,3335
OLNEY,62450,38.7115,11383,114.36107,62450,IL,-88.0862,11452
PALESTINE,62451,38.9993,2127,55.10578,62451,IL,-87.6072,2169
PARKERSBURG,62452,38.5876,419,19.47928,62452,IL,-88.0531,423
ROBINSON,62454,38.9929,11744,128.58745,62454,IL,-87.7586,11877
SAINT ELMO,62458,39.0426,1951,36.01093,62458,IL,-88.8618,1964
SAINT FRANCISVILLE,62460,38.628,1694,58.40708,62460,IL,-87.6935,1714
SHUMWAY,62461,39.1939,512,15.79558,62461,IL,-88.6445,506
SIGEL,62462,39.2284,1304,50.24105,62462,IL,-88.4757,1354
STEWARDSON,62463,39.2808,1270,54.27019,62463,IL,-88.6382,1267
STRASBURG,62465,39.3881,902,34.21654,62465,IL,-88.6426,901
SUMNER,62466,38.6495,1972,83.46417,62466,IL,-87.8443,1993
TEUTOPOLIS,62467,39.1274,3134,27.6586,62467,IL,-88.4636,3120
TOLEDO,62468,39.28,2625,79.30919,62468,IL,-88.2669,2637
TRILLA,62469,39.3696,556,31.98413,62469,IL,-88.3395,572
VANDALIA,62471,38.8712,10210,165.18513,62471,IL,-89.1125,10209
WATSON,62473,39.0229,1227,21.84416,62473,IL,-88.6229,1209
WESTFIELD,62474,39.4361,1060,50.67349,62474,IL,-87.9851,1063
WEST LIBERTY,62475,38.8785,275,16.10491,62475,IL,-88.0597,282
WEST SALEM,62476,38.5149,1930,77.95509,62476,IL,-88.0578,1930
WEST UNION,62477,39.2348,1047,61.66686,62477,IL,-87.6535,1043
WEST YORK,62478,39.1887,483,33.30596,62478,IL,-87.7454,484
WHEELER,62479,39.0427,835,57.7552,62479,IL,-88.3119,863
WILLOW HILL,62480,38.9856,1230,75.91057,62480,IL,-88.0052,1250
YALE,62481,39.1266,425,38.44128,62481,IL,-88.0162,432
ARGENTA,62501,39.9696,1464,80.75556,62501,IL,-88.8125,2288
ASSUMPTION,62510,39.5095,1839,78.28657,62510,IL,-89.0377,1854
ATWATER,62511,39.3052,262,26.13943,62511,IL,-89.7487,262
BEASON,62512,40.1422,478,33.61634,62512,IL,-89.1956,479
BLUE MOUND,62513,39.7131,1646,64.95896,62513,IL,-89.1439,1662
BOODY,62514,39.7556,503,22.14794,62514,IL,-89.0883,505
BUFFALO,62515,39.8582,941,67.9549,62515,IL,-89.3679,950
BULPITT,62517,39.5919,208,0.06683,62517,IL,-89.4257,206
CHESTNUT,62518,40.0658,391,20.74374,62518,IL,-89.1958,392
DAWSON,62520,39.8281,1333,18.54925,62520,IL,-89.4593,1340
DECATUR,62521,39.809,37625,105.48961,62521,IL,-88.9081,37910
DECATUR,62522,39.839,18787,37.71759,62522,IL,-89.0681,18951
DECATUR,62523,39.8431,539,0.37727,62523,IL,-88.9518,548
DECATUR,62526,39.9056,36586,45.146,62526,IL,-88.965,36850
DIVERNON,62530,39.5665,1486,23.30955,62530,IL,-89.6507,1519
EDINBURG,62531,39.6677,2052,78.1592,62531,IL,-89.3489,2133
FARMERSVILLE,62533,39.4562,1034,45.85542,62533,IL,-89.6192,1035
FINDLAY,62534,39.5043,1342,54.35526,62534,IL,-88.7571,1358
FORSYTH,62535,39.9227,2222,3.37288,62535,IL,-88.9729,2190
GLENARM,62536,39.6315,902,15.83227,62536,IL,-89.6364,1012
HARVEL,62538,39.3654,406,32.41054,62538,IL,-89.5247,411
ILLIOPOLIS,62539,39.8629,1270,31.51985,62539,IL,-89.2593,1288
LATHAM,62543,39.9785,611,40.00325,62543,IL,-89.192,622
MACON,62544,39.6974,1533,33.6448,62544,IL,-88.9748,1545
MECHANICSBURG,62545,39.7702,1440,35.19074,62545,IL,-89.3949,1160
MORRISONVILLE,62546,39.4337,1626,97.57131,62546,IL,-89.4426,1632
MOUNT AUBURN,62547,39.7758,709,32.22147,62547,IL,-89.2422,717
MOUNT PULASKI,62548,39.98,2413,70.18786,62548,IL,-89.3078,2409
MT ZION,62549,39.7578,5775,27.07651,62549,IL,-88.8364,5773
MOWEAQUA,62550,39.6042,3097,104.12092,62550,IL,-88.9771,3118
NIANTIC,62551,39.8638,892,29.34078,62551,IL,-89.1794,896
OCONEE,62553,39.2797,877,58.29012,62553,IL,-89.0871,877
OREANA,62554,39.9354,2032,27.66476,62554,IL,-88.8539,1907
OWANECO,62555,39.4707,553,31.21549,62555,IL,-89.2143,555
PALMER,62556,39.4705,438,19.63547,62556,IL,-89.3745,441
PANA,62557,39.4086,7212,94.73077,62557,IL,-89.1246,7252
PAWNEE,62558,39.5764,3366,78.08472,62558,IL,-89.5352,3357
RAYMOND,62560,39.3062,1509,65.0146,62560,IL,-89.5839,1513
RIVERTON,62561,39.8536,4745,20.31935,62561,IL,-89.5147,4717
ROCHESTER,62563,39.7156,4720,60.25083,62563,IL,-89.5077,4990
SHELBYVILLE,62565,39.3985,7513,133.9391,62565,IL,-88.8103,7565
STONINGTON,62567,39.6484,1220,37.90637,62567,IL,-89.1923,1231
TAYLORVILLE,62568,39.5531,18289,134.85313,62568,IL,-89.3065,18226
TOWER HILL,62571,39.3471,1566,69.90974,62571,IL,-88.9715,1575
WAGGONER,62572,39.3865,450,28.54837,62572,IL,-89.6561,455
WARRENSBURG,62573,39.9621,1802,73.5452,62573,IL,-89.0863,1803
ALEXANDER,62601,39.7498,424,48.63325,62601,IL,-90.0444,429
ARENZVILLE,62611,39.9013,1047,58.80152,62611,IL,-90.352,1050
ASHLAND,62612,39.8993,2074,103.6869,62612,IL,-90.0637,2068
ATHENS,62613,39.9822,3502,50.99029,62613,IL,-89.6798,3455
AUBURN,62615,39.5855,5872,37.41495,62615,IL,-89.7474,5871
BATH,62617,40.1399,1020,110.80761,62617,IL,-90.1688,1027
BEARDSTOWN,62618,39.9932,7609,120.09358,62618,IL,-90.408,7624
BLUFFS,62621,39.736,995,28.67906,62621,IL,-90.491,1062
BROWNING,62624,40.1575,610,47.55236,62624,IL,-90.3485,628
CANTRALL,62625,39.9256,1021,31.19046,62625,IL,-89.6757,1014
CARLINVILLE,62626,39.277,8283,122.12459,62626,IL,-89.9214,8009
CHANDLERVILLE,62627,40.0402,996,64.18316,62627,IL,-90.1351,1003
CHAPIN,62628,39.788,964,33.63495,62628,IL,-90.4097,968
CHATHAM,62629,39.67,9720,37.64486,62629,IL,-89.7324,9515
CHESTERFIELD,62630,39.2745,682,51.08856,62630,IL,-90.0898,679
CONCORD,62631,39.8252,378,22.55758,62631,IL,-90.3627,381
EASTON,62633,40.2327,1018,107.38921,62633,IL,-89.8554,1018
ELKHART,62634,39.9988,829,61.62994,62634,IL,-89.4699,837
EMDEN,62635,40.286,1128,54.62191,62635,IL,-89.5056,1138
FRANKLIN,62638,39.6007,1260,66.50787,62638,IL,-90.0802,1253
FREDERICK,62639,40.0561,727,60.55247,62639,IL,-90.4929,731
GIRARD,62640,39.4407,3504,47.18698,62640,IL,-89.8182,3493
GREENVIEW,62642,40.0821,1599,72.02668,62642,IL,-89.6744,1598
HARTSBURG,62643,40.2443,557,36.5343,62643,IL,-89.4517,562
HAVANA,62644,40.2825,5462,89.568,62644,IL,-90.0607,5508
HETTICK,62649,39.376,404,32.5041,62649,IL,-90.0977,407
JACKSONVILLE,62650,39.7315,28228,210.62124,62650,IL,-90.2337,28282
KILBOURNE,62655,40.1664,602,42.31428,62655,IL,-89.9987,607
LINCOLN,62656,40.1347,20983,169.39764,62656,IL,-89.3694,21074
LOAMI,62661,39.6617,1313,39.90342,62661,IL,-89.8559,1319
MASON CITY,62664,40.1869,3074,73.34768,62664,IL,-89.7214,3087
MEREDOSIA,62665,39.7787,2169,84.69808,62665,IL,-90.5486,1910
MIDDLETOWN,62666,40.0786,593,18.09279,62666,IL,-89.5466,596
MODESTO,62667,39.4954,528,32.11894,62667,IL,-89.9931,529
MURRAYVILLE,62668,39.5682,1375,53.28557,62668,IL,-90.2224,1373
NEW BERLIN,62670,39.7409,2713,82.08773,62670,IL,-89.8797,2667
NEW HOLLAND,62671,40.1627,640,43.45899,62671,IL,-89.5564,618
NILWOOD,62672,39.3939,570,34.33449,62672,IL,-89.7547,566
OAKFORD,62673,40.0935,591,31.45685,62673,IL,-89.9792,595
PALMYRA,62674,39.4096,1562,93.90191,62674,IL,-89.9877,1566
PETERSBURG,62675,40.0451,5386,114.19297,62675,IL,-89.8545,5329
PLEASANT PLAINS,62677,39.848,2591,93.28807,62677,IL,-89.8813,2586
RUSHVILLE,62681,40.1456,4606,146.5065,62681,IL,-90.5646,4662
SAN JOSE,62682,40.2777,672,31.89439,62682,IL,-89.6527,672
SCOTTVILLE,62683,39.4938,230,15.18271,62683,IL,-90.1166,231
SHERMAN,62684,39.905,3514,19.46766,62684,IL,-89.5779,3491
SHIPMAN,62685,39.1401,1761,78.58387,62685,IL,-90.0046,2112
STANDARD CITY,62686,39.3506,162,4.20963,62686,IL,-89.7828,161
TALLULA,62688,39.9433,1702,62.46516,62688,IL,-89.8994,1666
VIRDEN,62690,39.5108,4186,69.37847,62690,IL,-89.7863,4221
VIRGINIA,62691,39.9516,2444,87.22289,62691,IL,-90.2108,2476
WAVERLY,62692,39.5905,2140,83.96343,62692,IL,-89.935,2140
WILLIAMSVILLE,62693,39.9432,1594,30.90576,62693,IL,-89.5194,1597
WINCHESTER,62694,39.6103,3773,159.90163,62694,IL,-90.4535,3905
SPRINGFIELD,62701,39.8,1147,0.36764,62701,IL,-89.6482,1149
SPRINGFIELD,62702,39.8228,38444,15.29412,62702,IL,-89.6441,38921
SPRINGFIELD,62703,39.7575,30734,17.38205,62703,IL,-89.633,31030
SPRINGFIELD,62704,39.7751,40659,11.5225,62704,IL,-89.6866,41046
SPRINGFIELD,62707,39.7907,28791,107.97535,62707,IL,-89.6548,28234
CENTRALIA,62801,38.5201,24345,126.49953,62801,IL,-89.1494,24337
HOYLETON,62803,38.452,1020,55.87015,62803,IL,-89.3032,1082
ALBION,62806,38.3524,2934,62.82253,62806,IL,-88.0857,2939
ALMA,62807,38.7447,834,36.13782,62807,IL,-88.9309,853
ASHLEY,62808,38.3142,1244,52.21081,62808,IL,-89.2185,1236
BARNHILL,62809,38.2759,182,29.50205,62809,IL,-88.3914,182
BELLE RIVE,62810,38.1887,932,52.13455,62810,IL,-88.7572,936
BENTON,62812,38.0151,12088,115.66742,62812,IL,-88.921,11941
BLUFORD,62814,38.3907,2421,65.40312,62814,IL,-88.7507,2336
BONE GAP,62815,38.449,493,26.76538,62815,IL,-88.0002,492
BONNIE,62816,38.1815,1218,38.90855,62816,IL,-88.9377,1215
BROUGHTON,62817,37.9619,646,73.13876,62817,IL,-88.4576,655
BROWNS,62818,38.3702,345,15.84782,62818,IL,-87.997,347
BUCKNER,62819,37.9732,470,5.59938,62819,IL,-88.9984,473
BURNT PRAIRIE,62820,38.2313,204,21.26101,62820,IL,-88.2277,207
CARMI,62821,38.069,8167,188.65643,62821,IL,-88.1349,8187
CHRISTOPHER,62822,37.9783,2863,2.60634,62822,IL,-89.0535,3086
CISNE,62823,38.514,1414,70.51179,62823,IL,-88.3638,1413
CLAY CITY,62824,38.6505,1762,87.23139,62824,IL,-88.345,1779
CROSSVILLE,62827,38.1682,1298,66.05105,62827,IL,-88.048,1311
DAHLGREN,62828,38.2062,1615,101.65596,62828,IL,-88.5795,1632
DALE,62829,37.9947,541,36.16019,62829,IL,-88.5401,549
DIX,62830,38.4342,1858,31.15479,62830,IL,-88.9795,1588
DU BOIS,62831,38.2417,1013,42.16325,62831,IL,-89.2163,1009
DU QUOIN,62832,38.015,9403,94.90482,62832,IL,-89.2439,9678
ELLERY,62833,38.3601,157,13.10188,62833,IL,-88.1332,158
ENFIELD,62835,38.107,1209,55.49533,62835,IL,-88.3186,1193
EWING,62836,38.0931,705,35.88832,62836,IL,-88.7933,699
FAIRFIELD,62837,38.3676,8695,119.32687,62837,IL,-88.3506,8711
FARINA,62838,38.858,982,51.79972,62838,IL,-88.738,987
FLORA,62839,38.6708,6845,79.97065,62839,IL,-88.5025,6871
GEFF,62842,38.4399,704,24.47,62842,IL,-88.4247,697
GOLDEN GATE,62843,38.3617,694,87.06002,62843,IL,-88.2042,696
GRAYVILLE,62844,38.2661,2334,53.62672,62844,IL,-88.0391,2343
HERALD,62845,38.0034,74,16.6283,62845,IL,-88.1865,74
INA,62846,38.1546,2789,24.49823,62846,IL,-88.8715,2787
IUKA,62849,38.5839,2231,120.6614,62849,IL,-88.7726,2241
JOHNSONVILLE,62850,38.532,1247,92.99531,62850,IL,-88.5962,1251
KEENES,62851,38.3715,1030,82.72401,62851,IL,-88.6495,1028
KELL,62853,38.5181,1022,28.1705,62853,IL,-88.9137,1017
KINMUNDY,62854,38.7662,1880,91.71648,62854,IL,-88.8151,1865
LANCASTER,62855,38.5386,651,19.77883,62855,IL,-87.9098,199
LOUISVILLE,62858,38.8266,3856,180.42068,62858,IL,-88.5026,3861
MC LEANSBORO,62859,38.1016,4483,97.18897,62859,IL,-88.4952,4513
